ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
28728,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,936500,4,0.0282,1087.99,360,not_neg,not_int,not_lpsm,1458000,sb,pr,home,4U,9120,CRIF,750,CIB,25-34,not_inst,64.23182442,south,direct,0,47
28729,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,336500,4.56,0.2595,2402.88,360,neg_amm,not_int,not_lpsm,418000,sb,pr,home,1U,8940,EXP,728,CIB,35-44,to_inst,80.50239234,south,direct,0,31
28730,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,96500,,,,360,not_neg,not_int,not_lpsm,,sb,sr,home,1U,3180,EQUI,863,EXP,35-44,to_inst,,North,direct,1,
28731,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,376500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,14040,EQUI,715,EXP,45-54,not_inst,,North,direct,1,
28732,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,386500,3.75,-0.272,13100,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,5280,CRIF,728,CIB,65-74,to_inst,80.85774059,North,direct,0,37
28733,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,256500,3.99,1.1138,2874.33,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,5640,CRIF,529,CIB,45-54,to_inst,80.66037736,North,direct,0,46
28734,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,436500,3.875,-0.0013,6840.5,360,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,7320,CIB,510,EXP,35-44,to_inst,71.79276316,south,direct,0,36
28735,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,276500,3.99,0.0672,280.68,360,not_neg,not_int,not_lpsm,828000,sb,pr,home,1U,8700,CIB,544,CIB,25-34,not_inst,33.39371981,south,direct,0,30
28736,2019,cf,Female,nopre,type1,p1,l2,nopc,nob/c,76500,4.5,1.0342,2356.77,360,not_neg,not_int,not_lpsm,88000,sb,pr,home,1U,1500,CIB,623,CIB,55-64,to_inst,86.93181818,North,direct,0,28
28737,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,356500,3.5,0.2022,6951.25,180,not_neg,not_int,not_lpsm,618000,sb,pr,home,1U,10440,CIB,513,CIB,45-54,to_inst,57.68608414,south,direct,0,23
28738,2019,ncf,Male,pre,type1,p1,l1,nopc,nob/c,206500,4.25,0.2994,4280,360,not_neg,not_int,not_lpsm,278000,sb,sr,home,1U,7620,EXP,805,EXP,45-54,to_inst,74.28057554,North,direct,0,45
28739,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,386500,3.625,0.2633,10370,324,not_neg,not_int,not_lpsm,518000,sb,pr,home,1U,6240,EXP,760,EXP,45-54,to_inst,74.61389961,south,direct,0,54
28740,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,486500,3.625,-0.1329,0,360,not_neg,not_int,not_lpsm,1508000,sb,pr,home,1U,16620,CIB,571,EXP,45-54,not_inst,32.26127321,south,direct,0,17
28741,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,296500,4.5,1.797,0,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,4260,CRIF,721,EXP,45-54,not_inst,96.26623377,North,direct,0,39
28742,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,5.375,0.9651,764.15,360,not_neg,not_int,not_lpsm,798000,sb,ir,home,1U,9420,CRIF,732,EXP,65-74,not_inst,32.14285714,south,direct,0,36
28743,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,256500,3.99,0.2803,639.75,360,not_neg,not_int,not_lpsm,318000,sb,sr,home,1U,11940,CIB,752,EXP,55-64,to_inst,80.66037736,south,direct,0,41
28744,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,156500,3.99,1.1926,1544,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,2160,CIB,580,CIB,45-54,to_inst,93.1547619,south,direct,0,57
28745,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,86500,4.75,1.048,1150,360,not_neg,not_int,not_lpsm,88000,sb,pr,home,1U,1620,EXP,825,CIB,55-64,to_inst,98.29545455,North,direct,0,45
28746,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,886500,5.25,0.8165,0,360,not_neg,not_int,not_lpsm,1728000,sb,ir,home,4U,53880,CIB,663,EXP,45-54,not_inst,51.30208333,south,direct,0,24
28747,2019,cf,Female,nopre,type1,p3,l2,nopc,nob/c,306500,,,,300,neg_amm,not_int,not_lpsm,,sb,ir,home,1U,8640,EQUI,539,EXP,55-64,to_inst,,North,direct,1,
28748,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,186500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3360,EQUI,522,EXP,65-74,to_inst,,south,direct,1,
28749,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,406500,,,,300,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4560,EQUI,753,EXP,55-64,to_inst,,North,direct,1,
28750,2019,cf,Female,nopre,type3,p3,l1,nopc,nob/c,116500,4.5,-0.0635,3468.75,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,3240,CIB,724,CIB,55-64,to_inst,58.83838384,North,direct,0,22
28751,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,576500,4,0.2737,0,360,neg_amm,not_int,not_lpsm,818000,sb,pr,home,1U,15300,EXP,879,EXP,35-44,not_inst,70.47677262,North,direct,0,33
28752,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,586500,3.875,0.3575,,360,not_neg,not_int,not_lpsm,858000,sb,pr,home,1U,6480,CRIF,847,CIB,55-64,to_inst,68.35664336,south,direct,0,40
28753,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,586500,,,,360,not_neg,not_int,lpsm,728000,sb,pr,home,1U,12180,CRIF,606,EXP,25-34,not_inst,80.56318681,south,direct,1,40
28754,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,276500,4.56,0.2193,3556.25,360,neg_amm,not_int,not_lpsm,548000,sb,pr,home,1U,10380,EXP,511,EXP,45-54,to_inst,50.45620438,North,direct,0,28
28755,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,406500,2.99,-0.7419,6008.95,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,,EXP,630,EXP,55-64,to_inst,72.84946237,south,direct,0,
28756,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,486500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,9360,EQUI,722,EXP,55-64,to_inst,,south,direct,1,
28757,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,396500,4.25,0.4882,5170.69,360,not_neg,not_int,not_lpsm,528000,sb,ir,home,1U,16380,CRIF,630,EXP,35-44,not_inst,75.09469697,south,direct,0,36
28758,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,226500,3.75,-0.018,0,300,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,,EXP,891,CIB,35-44,to_inst,71.22641509,North,direct,0,
28759,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,416500,4,0.541,2733.25,360,not_neg,not_int,not_lpsm,468000,sb,pr,home,1U,7620,EXP,579,CIB,25-34,not_inst,88.9957265,North,direct,0,32
28760,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,266500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,4080,EQUI,803,EXP,45-54,to_inst,,North,direct,1,
28761,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,196500,4.99,1.3277,2706.82,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,5040,CRIF,717,CIB,35-44,to_inst,82.56302521,North,direct,0,55
28762,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,246500,3.75,0.4275,4570,360,not_neg,not_int,not_lpsm,298000,sb,sr,home,1U,5700,EXP,510,CIB,55-64,to_inst,82.71812081,North,direct,0,42
28763,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,426500,3.5,-0.2065,3240,360,not_neg,not_int,not_lpsm,548000,sb,pr,home,1U,15600,EXP,773,EXP,45-54,not_inst,77.82846715,North,direct,0,17
28764,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,186500,2.99,-0.4888,4715.72,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,,CRIF,852,EXP,65-74,to_inst,104.7752809,North,direct,0,
28765,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,486500,3.99,0.2537,2291.48,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,6660,CIB,899,EXP,35-44,not_inst,87.18637993,North,direct,0,49
28766,2019,ncf,Female,nopre,type1,p3,l1,nopc,nob/c,246500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6060,EQUI,895,EXP,45-54,not_inst,,central,direct,1,
28767,2019,,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,3.99,0.1548,6809.96,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,3180,CRIF,540,EXP,55-64,to_inst,49.42922374,North,direct,0,30
28768,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,556500,3.5,-0.1548,1927.44,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,6960,CIB,531,CIB,35-44,not_inst,84.57446809,North,direct,0,41
28769,2019,cf,Male,nopre,type3,p3,l2,nopc,nob/c,116500,,,,240,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2760,EQUI,819,EXP,65-74,to_inst,,central,direct,1,
28770,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,106500,3.625,0.9581,1981.43,360,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,1620,EXP,875,CIB,35-44,to_inst,71.95945946,south,direct,0,60
28771,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,256500,4.75,0.37,1045,360,not_neg,not_int,not_lpsm,668000,sb,ir,home,1U,9480,CIB,765,CIB,45-54,not_inst,38.39820359,North,direct,0,36
28772,2019,ncf,Female,pre,type2,p1,l1,nopc,b/c,286500,,,,360,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,6240,CRIF,634,CIB,25-34,to_inst,96.1409396,North,direct,1,23
28773,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,496500,4.75,0.4319,3629.5,360,not_neg,not_int,not_lpsm,548000,sb,pr,home,1U,9180,CIB,632,EXP,55-64,to_inst,90.60218978,south,direct,0,42
28774,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,316500,4.625,1.2622,5161,348,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,4920,CIB,549,CIB,45-54,to_inst,79.52261307,North,direct,0,48
28775,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,186500,4.125,0.6091,3992.35,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,7860,EXP,592,EXP,55-64,to_inst,85.55045872,North,direct,0,44
28776,2019,,Joint,nopre,type3,p4,l1,nopc,nob/c,656500,,,,360,neg_amm,not_int,not_lpsm,648000,sb,pr,home,1U,,CIB,522,EXP,25-34,not_inst,101.3117284,south,direct,1,
28777,2019,cf,Sex Not Available,nopre,type2,p2,l1,nopc,b/c,76500,3.625,0.9995,2657.8,360,not_neg,not_int,not_lpsm,118000,sb,pr,home,1U,1380,CIB,527,CIB,45-54,to_inst,64.83050847,south,direct,0,54
28778,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,326500,3.99,0.27,3000,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,7200,EXP,650,EXP,45-54,not_inst,88.72282609,North,direct,0,36
28779,2019,ncf,Male,nopre,type2,p1,l1,nopc,b/c,106500,5.5,1.9309,2053.47,324,neg_amm,not_int,not_lpsm,118000,sb,pr,home,1U,4200,CRIF,683,CIB,25-34,not_inst,90.25423729,North,direct,0,8
28780,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,536500,4.125,0.0831,5750.1,180,not_neg,not_int,not_lpsm,828000,sb,pr,home,1U,21660,CIB,723,CIB,55-64,not_inst,64.79468599,North,direct,0,29
28781,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,506500,4.56,0.184,3350,360,neg_amm,not_int,not_lpsm,708000,sb,pr,home,1U,9120,EXP,768,CIB,45-54,not_inst,71.53954802,North,direct,0,35
28782,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,3.875,-0.0238,7360,360,neg_amm,not_int,not_lpsm,378000,sb,pr,home,1U,2100,CIB,817,CIB,55-64,to_inst,54.62962963,south,direct,0,44
28783,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,376500,3.75,0.0816,354.04,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,6120,EXP,801,EXP,45-54,not_inst,90.07177033,North,direct,0,37
28784,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,226500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3120,EQUI,878,EXP,65-74,not_inst,,North,direct,1,
28785,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,696500,3.75,-0.038,0,360,not_neg,not_int,not_lpsm,1358000,sb,pr,home,1U,15480,CIB,571,CIB,45-54,not_inst,51.28865979,south,direct,0,31
28786,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,376500,4.56,0.5863,718.58,360,not_neg,not_int,not_lpsm,468000,sb,pr,home,1U,8460,CRIF,581,CIB,35-44,not_inst,80.44871795,south,direct,0,22
28787,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,156500,4.625,0.8292,1349.63,360,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,7260,EXP,677,CIB,35-44,to_inst,105.7432432,North,direct,0,40
28788,2019,ncf,Female,pre,type1,p1,l1,nopc,nob/c,116500,4.25,0.5166,2958.21,360,not_neg,not_int,not_lpsm,138000,sb,pr,home,1U,17400,CRIF,681,EXP,65-74,to_inst,84.42028986,south,direct,0,21
28789,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,476500,,,,360,not_neg,not_int,not_lpsm,578000,sb,pr,home,1U,9900,CRIF,541,CIB,35-44,not_inst,82.43944637,North,direct,1,23
28790,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,276500,3.25,0.3475,3967.65,180,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,6480,EXP,738,EXP,55-64,to_inst,81.80473373,south,direct,0,49
28791,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,466500,3.875,0.4973,,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,5100,EXP,583,EXP,35-44,to_inst,88.35227273,south,direct,0,44
28792,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,246500,3.5,0.0883,6082.5,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,4860,CRIF,514,CIB,25-34,to_inst,91.97761194,south,direct,0,29
28793,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,396500,4.375,0.3833,0,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,7560,CRIF,739,CIB,45-54,not_inst,90.52511416,south,direct,0,40
28794,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,196500,3.99,0.4271,4710.63,360,not_neg,not_int,not_lpsm,288000,sb,ir,home,1U,10020,CIB,775,EXP,65-74,to_inst,68.22916667,North,direct,0,41
28795,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,326500,3.125,0.3202,0,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,,EXP,500,EXP,55-64,to_inst,96.59763314,North,direct,0,
28796,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,156500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1800,EQUI,563,EXP,65-74,to_inst,,south,direct,1,
28797,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,86500,4.375,1.3267,2637.5,180,not_neg,not_int,not_lpsm,128000,sb,pr,home,1U,3540,EXP,503,CIB,55-64,to_inst,67.578125,central,direct,0,28
28798,2019,cf,Joint,pre,type2,p4,l1,nopc,b/c,276500,3.99,1.3127,0,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,,EXP,829,EXP,25-34,to_inst,86.94968553,North,direct,0,
28799,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,356500,3.99,0.4615,1250,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,3060,CIB,602,CIB,25-34,to_inst,96.875,North,direct,0,42
28800,2019,ncf,Male,nopre,type2,p3,l1,nopc,b/c,216500,4.125,0.7989,1954.99,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,2220,EXP,771,EXP,25-34,to_inst,60.47486034,North,direct,0,46
28801,2019,cf,Joint,nopre,type2,p1,l2,nopc,b/c,266500,4.375,1.7936,7290.5,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,4560,CRIF,585,EXP,35-44,not_inst,95.86330935,central,direct,0,40
28802,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,236500,4.99,1.0934,4056.25,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,5340,CRIF,623,CIB,45-54,to_inst,72.10365854,south,direct,0,35
28803,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,726500,3.99,0.4991,7515.25,360,not_neg,not_int,not_lpsm,788000,sb,pr,home,1U,15360,CRIF,766,EXP,35-44,to_inst,92.19543147,south,direct,0,44
28804,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,236500,,,,240,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5160,EQUI,801,EXP,45-54,to_inst,,central,direct,1,
28805,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,726500,3.5,-0.0774,4882.63,360,not_neg,not_int,not_lpsm,918000,sb,pr,home,1U,9120,CRIF,800,CIB,35-44,to_inst,79.13943355,south,direct,0,41
28806,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,296500,4.125,0.5236,5690,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,4800,CRIF,577,CIB,25-34,to_inst,69.27570093,south,direct,0,43
28807,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,206500,,,,360,neg_amm,not_int,not_lpsm,218000,sb,pr,home,1U,2580,EXP,749,EXP,35-44,to_inst,94.72477064,south,direct,1,40
28808,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,266500,3.625,0.1044,1250,360,not_neg,not_int,not_lpsm,388000,sb,pr,home,1U,5700,CIB,692,CIB,45-54,to_inst,68.68556701,south,direct,0,46
28809,2019,ncf,Joint,nopre,type3,p4,l1,nopc,nob/c,966500,3.375,-0.413,0,360,not_neg,not_int,not_lpsm,1158000,sb,pr,home,1U,,CRIF,597,EXP,25-34,not_inst,83.46286701,North,direct,0,
28810,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,136500,3.99,0.6021,4119.94,324,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,1620,CIB,594,CIB,55-64,to_inst,68.93939394,south,direct,0,45
28811,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,476500,3.375,-0.3599,3000,360,not_neg,not_int,not_lpsm,978000,sb,pr,home,1U,9600,CRIF,757,EXP,55-64,not_inst,48.72188139,North,direct,0,31
28812,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,626500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6000,EQUI,872,EXP,55-64,not_inst,,North,direct,1,
28813,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,666500,3.375,0.4828,0,180,not_neg,not_int,not_lpsm,708000,sb,pr,home,1U,18060,EXP,627,EXP,35-44,not_inst,94.13841808,south,direct,0,33
28814,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,4.99,1.4581,1622.5,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,2100,EXP,620,CIB,55-64,to_inst,59.83146067,south,direct,0,36
28815,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,296500,3.5,0.7385,0,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,,EXP,822,EXP,45-54,not_inst,90.39634146,North,direct,0,
28816,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,266500,,,,360,not_neg,int_only,not_lpsm,,sb,pr,home,1U,2880,EQUI,605,EXP,55-64,to_inst,,south,direct,1,
28817,2019,cf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,236500,,,,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,4020,CIB,693,EXP,25-34,to_inst,99.3697479,south,direct,1,36
28818,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,506500,4.625,0.5981,1973.24,360,not_neg,int_only,not_lpsm,638000,sb,pr,home,1U,4560,CIB,714,CIB,45-54,not_inst,79.38871473,North,direct,0,49
28819,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,396500,4.75,1.1683,8478.75,360,not_neg,not_int,not_lpsm,578000,sb,pr,home,1U,9240,CIB,579,CIB,45-54,to_inst,68.59861592,North,direct,0,21
28820,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,296500,3.99,0.1082,4544,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,4200,CRIF,861,EXP,>74,to_inst,56.15530303,south,direct,0,30
28821,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,376500,4,0.7449,12289.54,360,not_neg,not_int,not_lpsm,508000,sb,ir,home,1U,15180,EXP,625,EXP,35-44,not_inst,74.11417323,North,direct,0,39
28822,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,216500,3.25,0.5337,6299.17,180,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,7680,EXP,575,CIB,45-54,to_inst,68.08176101,south,direct,0,28
28823,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,2.75,-0.1879,4406.25,180,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,12900,CRIF,583,EXP,55-64,to_inst,47.67657993,central,direct,0,18
28824,2019,cf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,676500,4.5,-0.1663,10968.75,324,neg_amm,not_int,not_lpsm,678000,sb,pr,home,1U,15000,CIB,574,EXP,35-44,to_inst,99.77876106,south,direct,0,30
28825,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,586500,3.875,0.237,0,360,not_neg,not_int,not_lpsm,768000,sb,pr,home,1U,7680,CIB,893,EXP,45-54,not_inst,76.3671875,North,direct,0,31
28826,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,266500,4.75,0.2464,1150,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,7980,CRIF,673,EXP,25-34,to_inst,95.86330935,North,direct,0,36
28827,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,486500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6840,EQUI,817,EXP,35-44,to_inst,,south,direct,1,
28828,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,216500,3.725,-0.0853,673,360,not_neg,not_int,not_lpsm,278000,sb,sr,home,1U,12720,CIB,654,EXP,55-64,to_inst,77.87769784,south,direct,0,19
28829,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,486500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7860,EQUI,805,EXP,25-34,to_inst,,North-East,direct,1,
28830,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,4.5,0.6774,6839.69,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,5520,CIB,619,CIB,35-44,to_inst,83.91472868,south,direct,0,31
28831,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,376500,4.125,0.116,5000,360,not_neg,not_int,not_lpsm,738000,sb,pr,home,1U,3600,CRIF,801,CIB,65-74,to_inst,51.01626016,south,direct,0,49
28832,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,136500,5.25,1.372,3488.44,360,not_neg,not_int,not_lpsm,178000,sb,ir,home,1U,4020,CIB,699,EXP,45-54,to_inst,76.68539326,North,direct,0,47
28833,2019,cf,Sex Not Available,nopre,type2,p3,l2,nopc,b/c,176500,4.875,1.4477,1320.2,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,4380,CRIF,867,EXP,55-64,to_inst,47.96195652,south,direct,0,23
28834,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,376500,3.25,0.0552,13950.59,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,3300,EXP,749,EXP,>74,to_inst,99.6031746,south,direct,0,49
28835,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,316500,5.375,1.9846,3534.05,360,neg_amm,not_int,not_lpsm,328000,sb,pr,home,1U,7800,CIB,571,CIB,35-44,to_inst,96.49390244,North,direct,0,43
28836,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,316500,,,,360,neg_amm,not_int,not_lpsm,458000,sb,pr,home,1U,8340,CRIF,649,EXP,45-54,not_inst,69.10480349,south,direct,1,43
28837,2019,cf,Male,nopre,type2,p3,l2,nopc,b/c,536500,,,,300,neg_amm,not_int,not_lpsm,578000,sb,pr,home,1U,5700,CRIF,639,CIB,25-34,not_inst,92.8200692,south,direct,1,48
28838,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,236500,,,,180,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4920,EQUI,892,EXP,45-54,not_inst,,south,direct,1,
28839,2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,266500,4.56,0.5841,6197.74,360,not_neg,not_int,not_lpsm,488000,sb,ir,home,1U,3540,EXP,857,CIB,55-64,to_inst,54.61065574,North,direct,0,37
28840,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,386500,3.125,-0.6337,0,360,not_neg,not_int,not_lpsm,468000,sb,pr,home,1U,,CIB,881,CIB,25-34,not_inst,82.58547009,south,direct,0,
28841,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,86500,,,,360,not_neg,not_int,lpsm,,sb,pr,home,1U,2400,EQUI,854,EXP,25-34,to_inst,,North,direct,1,
28842,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,286500,3.25,-0.0147,5613.11,360,not_neg,int_only,not_lpsm,328000,sb,pr,home,1U,4500,CIB,673,CIB,55-64,to_inst,87.34756098,south,direct,0,57
28843,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,626500,,,,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,6720,EXP,848,EXP,25-34,not_inst,95.21276596,North,direct,1,52
28844,2019,cf,Joint,pre,type2,p3,l1,nopc,b/c,116500,3.5,0.6423,3444.72,360,not_neg,not_int,not_lpsm,158000,sb,pr,home,1U,3060,CRIF,788,EXP,65-74,to_inst,73.73417722,south,direct,0,49
